"";"speciesKey";"scientificName";"matchType";"Orig_name"
"241";"5194562";"Syllis alosae San Martín, 1992";"EXACT";"Syllis alosae San Martín, 1992"
"242";"5194732";"Syllis bella Chamberlin, 1919";"EXACT";"Syllis bella Chamberlin, 1919"
"243";"5194622";"Syllis gracilis Grube, 1840";"EXACT";"Syllis gracilis Grube, 1840"
"244";"5194707";"Syllis hyllebergi (Licher, 1999)";"EXACT";"Syllis hyllebergi (Licher, 1999)"
"245";"5194683";"Syllis pectinans Haswell, 1920";"EXACT";"Syllis pectinans Haswell, 1920"
"246";"2316765";"Synelmis rigida (Fauvel, 1919)";"EXACT";"Synelmis rigida (Fauvel, 1919)"
"247";"9238897";"Acromegalomma claparedei (Gravier, 1906)";"EXACT";"Acromegalomma claparedei (Gravier, 1906)"
"248";"7727539";"Amphicorina pectinata (Banse, 1957)";"EXACT";"Amphicorina pectinata (Banse, 1957)"
"249";"2329515";"Bispira fabricii (Krøyer, 1856)";"EXACT";"Bispira fabricii (Krøyer, 1856)"
"250";"7577557";"Bispira polyomma Giangrande & Faasse, 2012";"EXACT";"Bispira polyomma Giangrande & Faasse, 2012"
"251";"5854272";"Branchiomma bairdi (McIntosh, 1885)";"EXACT";"Branchiomma bairdi (McIntosh, 1885)"
"252";"5200325";"Branchiomma boholense (Grube, 1878)";"EXACT";"Branchiomma boholense (Grube, 1878)"
"253";"9817665";"Branchiomma bombyx (Dalyell, 1853)";"EXACT";"Branchiomma bombyx (Dalyell, 1853)"
"254";"7755700";"Branchiomma cingulatum (Grube, 1870)";"EXACT";"Branchiomma cingulatum (Grube, 1870)"
"255";"5716338";"Branchiomma coheni Tovar-Hernandez & Knight-Jones, 2006";"EXACT";"Branchiomma coheni Tovar-Hernandez & Knight-Jones, 2006"
"256";"5959077";"Branchiomma curtum (Ehlers, 1901)";"EXACT";"Branchiomma curtum (Ehlers, 1901)"
"257";"5200315";"Branchiomma luctuosum (Grube, 1870)";"EXACT";"Branchiomma luctuosum (Grube, 1870)"
"258";"5200322";"Branchiomma nigromaculatum (Baird, 1865)";"EXACT";"Branchiomma nigromaculatum (Baird, 1865)"
"259";"5200151";"Desdemona ornata Banse, 1957";"EXACT";"Desdemona ornata Banse, 1957"
"260";"2328758";"Euchone limnicola Reish, 1959";"EXACT";"Euchone limnicola Reish, 1959"
"261";"2329005";"Eurato sanctijosephi Gravier, 1908";"EXACT";"Eurato sanctijosephi Gravier, 1908"
"262";"2328721";"Fabriciola ghardaqa Banse, 1959";"EXACT";"Fabriciola ghardaqa Banse, 1959"
"263";"2327735";"Ficopomatus enigmaticus (Fauvel, 1923)";"EXACT";"Ficopomatus enigmaticus (Fauvel, 1923)"
"264";"2327745";"Ficopomatus miamiensis (Treadwell, 1934)";"EXACT";"Ficopomatus miamiensis (Treadwell, 1934)"
"265";"2327740";"Ficopomatus uschakovi (Pillai, 1960)";"EXACT";"Ficopomatus uschakovi (Pillai, 1960)"
"266";"2328320";"Hydroides brachyacantha Rioja, 1941";"EXACT";"Hydroides brachyacantha Rioja, 1941"
"267";"2328327";"Hydroides crucigera Mörch, 1863";"EXACT";"Hydroides crucigera Mörch, 1863"
"268";"2328293";"Hydroides dianthus (Verrill, 1873)";"EXACT";"Hydroides dianthus (Verrill, 1873)"
"269";"2328430";"Hydroides dipoma (Schmarda, 1861)";"EXACT";"Hydroides dipoma (Schmarda, 1861)"
"270";"2328201";"Hydroides dirampha Mörch, 1863";"EXACT";"Hydroides dirampha Mörch, 1863"
"271";"2328302";"Hydroides elegans (Haswell, 1883)";"EXACT";"Hydroides elegans (Haswell, 1883)"
"272";"2328383";"Hydroides ezoensis Okuda, 1934";"EXACT";"Hydroides ezoensis Okuda, 1934"
"273";"8400812";"Hydroides heterocera (Grube, 1868)";"EXACT";"Hydroides heterocera (Grube, 1868)"
"274";"2328291";"Hydroides homoceros Pixell, 1913";"EXACT";"Hydroides homoceros Pixell, 1913"
"275";"2328346";"Hydroides minax (Grube, 1878)";"EXACT";"Hydroides minax (Grube, 1878)"
"276";"2328216";"Hydroides norvegica Gunnerus, 1768";"EXACT";"Hydroides norvegica Gunnerus, 1768"
"277";"8303052";"Hydroides operculata (Treadwell, 1929)";"EXACT";"Hydroides operculata (Treadwell, 1929)"
"278";"2328407";"Hydroides sanctaecrucis Krøyer, 1863";"EXACT";"Hydroides sanctaecrucis Krøyer, 1863"
"279";"8678014";"Janua heterostropha (Montagu, 1803)";"EXACT";"Janua heterostropha (Montagu, 1803)"
"280";"2327952";"Laeospira berkeleyana (Rioja, 1942)";"EXACT";"Laeospira berkeleyana (Rioja, 1942)"
"281";"7009279";"Laonome calida Capa, 2007";"EXACT";"Laonome calida Capa, 2007"
"282";"2329019";"Laonome elegans Gravier, 1906";"EXACT";"Laonome elegans Gravier, 1906"
"283";"2329013";"Laonome triangularis Hutchings & Murray, 1984";"EXACT";"Laonome triangularis Hutchings & Murray, 1984"
"284";"2329451";"Manayunkia caspica Annenkova, 1928";"EXACT";"Manayunkia caspica Annenkova, 1928"
"285";"2329463";"Manayunkia speciosa (Leidy, 1859)";"EXACT";"Manayunkia speciosa (Leidy, 1859)"
"286";"2329277";"Myxicola infundibulum (Montagu, 1808)";"EXACT";"Myxicola infundibulum (Montagu, 1808)"
"287";"2327326";"Neodexiospira brasiliensis (Grube, 1872)";"EXACT";"Neodexiospira brasiliensis (Grube, 1872)"
"288";"2327328";"Neodexiospira pseudocorrugata (Bush, 1905)";"EXACT";"Neodexiospira pseudocorrugata (Bush, 1905)"
"289";"4811221";"Neodexiospira steueri (Sterzinger, 1909)";"EXACT";"Neodexiospira steueri (Sterzinger, 1909)"
"290";"2328734";"Novafabricia infratorquata (Fitzhugh, 1973)";"EXACT";"Novafabricia infratorquata (Fitzhugh, 1973)"
"291";"4308608";"Novafabricia posidoniae Licciano & Giangrande, 2006";"EXACT";"Novafabricia posidoniae Licciano & Giangrande, 2006"
"292";"2327457";"Paralaeospira malardi Caullery & Mesnil, 1897";"EXACT";"Paralaeospira malardi Caullery & Mesnil, 1897"
"293";"2328883";"Parasabella pallida Moore, 1923";"EXACT";"Parasabella pallida Moore, 1923"
"294";"5199488";"Pileolaria berkeleyana (Rioja, 1942)";"EXACT";"Pileolaria berkeleyana (Rioja, 1942)"
"295";"5199470";"Pileolaria militaris Claparède, 1870";"EXACT";"Pileolaria militaris Claparède, 1870"
"296";"2328063";"Protula tubularia (Montagu, 1803)";"EXACT";"Protula tubularia (Montagu, 1803)"
"297";"2329268";"Pseudopotamilla reniformis (Bruguière, 1789)";"EXACT";"Pseudopotamilla reniformis (Bruguière, 1789)"
"298";"2328603";"Sabella spallanzanii (Gmelin, 1791)";"EXACT";"Sabella spallanzanii (Gmelin, 1791)"
"299";"5199282";"Sabellaria spinulosa (Leuckart, 1849)";"EXACT";"Sabellaria spinulosa (Leuckart, 1849)"
"300";"5200379";"Sabellastarte spectabilis (Grube, 1878)";"EXACT";"Sabellastarte spectabilis (Grube, 1878)"
"301";"2326672";"Salmacina dysteri (Huxley, 1855)";"EXACT";"Salmacina dysteri (Huxley, 1855)"
"302";"2326669";"Salmacina tribranchiata (Moore, 1923)";"EXACT";"Salmacina tribranchiata (Moore, 1923)"
"303";"5199627";"Serpula hartmanae Reish, 1968";"EXACT";"Serpula hartmanae Reish, 1968"
"304";"8424445";"Serpula vermicularis Linnaeus, 1767";"EXACT";"Serpula vermicularis Linnaeus, 1767"
"305";"5199509";"Serpula watsoni Willey, 1905";"EXACT";"Serpula watsoni Willey, 1905"
"306";"2328161";"Simplaria pseudomilitaris (Thiriot-Quievreux, 1965)";"EXACT";"Simplaria pseudomilitaris (Thiriot-Quievreux, 1965)"
"307";"5959034";"Spirobranchus kraussii (Baird, 1865)";"EXACT";"Spirobranchus kraussii (Baird, 1865)"
"308";"5959037";"Spirobranchus minutus (Rioja, 1941)";"EXACT";"Spirobranchus minutus (Rioja, 1941)"
"309";"5199674";"Spirobranchus tetraceros (Schmarda, 1861)";"EXACT";"Spirobranchus tetraceros (Schmarda, 1861)"
"310";"5199417";"Spirorbis marioni Caullery & Mesnil, 1897";"EXACT";"Spirorbis marioni Caullery & Mesnil, 1897"
"311";"2328512";"Terebrasabella heterouncinata Fitzhugh & Rouse, 1999";"EXACT";"Terebrasabella heterouncinata Fitzhugh & Rouse, 1999"
"312";"2320813";"Boccardia polybranchia (Haswell, 1885)";"EXACT";"Boccardia polybranchia (Haswell, 1885)"
"313";"2320810";"Boccardia proboscidea Hartman, 1940";"EXACT";"Boccardia proboscidea Hartman, 1940"
"314";"2320817";"Boccardia semibranchiata Guérin, 1990";"EXACT";"Boccardia semibranchiata Guérin, 1990"
"315";"2321001";"Boccardiella ligerica (Ferronnière, 1898)";"EXACT";"Boccardiella ligerica (Ferronnière, 1898)"
"316";"5197910";"Chaetopterus variopedatus (Renier, 1804)";"EXACT";"Chaetopterus variopedatus (Renier, 1804)"
"317";"2321447";"Dipolydora armata (Langerhans, 1880)";"EXACT";"Dipolydora armata (Langerhans, 1880)"
"318";"6785175";"Dipolydora blakei (Maciolek, 1984)";"EXACT";"Dipolydora blakei (Maciolek, 1984)"
"319";"2321450";"Dipolydora flava (Claparède, 1870)";"EXACT";"Dipolydora flava (Claparède, 1870)"
"320";"2321459";"Dipolydora giardi (Mesnil, 1893)";"EXACT";"Dipolydora giardi (Mesnil, 1893)"
"321";"2321463";"Dipolydora quadrilobata (Jacobi, 1883)";"EXACT";"Dipolydora quadrilobata (Jacobi, 1883)"
"322";"2321466";"Dipolydora socialis (Schmarda, 1861)";"EXACT";"Dipolydora socialis (Schmarda, 1861)"
"323";"2321098";"Dispio magna (Day, 1955)";"EXACT";"Dispio magna (Day, 1955)"
"324";"2320761";"Laonice norgensis Sikorski, 2003";"EXACT";"Laonice norgensis Sikorski, 2003"
"325";"2320594";"Magelona mirabilis (Johnston, 1865)";"EXACT";"Magelona mirabilis (Johnston, 1865)"
"326";"2321390";"Malacoceros indicus (Fauvel, 1928)";"EXACT";"Malacoceros indicus (Fauvel, 1928)"
"327";"2321011";"Marenzelleria arctia (Chamberlin, 1920)";"EXACT";"Marenzelleria arctia (Chamberlin, 1920)"
"328";"2321010";"Marenzelleria neglecta Sikorski & Bick, 2004";"EXACT";"Marenzelleria neglecta Sikorski & Bick, 2004"
"329";"2321012";"Marenzelleria viridis (Verrill, 1873)";"EXACT";"Marenzelleria viridis (Verrill, 1873)"
"330";"2321009";"Marenzelleria wireni Augener, 1913";"EXACT";"Marenzelleria wireni Augener, 1913"
"331";"2321419";"Paraprionospio coora Wilson, 1990";"EXACT";"Paraprionospio coora Wilson, 1990"
"332";"5197689";"Polydora aggregata Blake, 1969";"EXACT";"Polydora aggregata Blake, 1969"
"333";"5197692";"Polydora ciliata (Johnston, 1838)";"EXACT";"Polydora ciliata (Johnston, 1838)"
"334";"5197715";"Polydora colonia Moore, 1907";"EXACT";"Polydora colonia Moore, 1907"
"335";"5197747";"Polydora cornuta Bosc, 1802";"EXACT";"Polydora cornuta Bosc, 1802"
"336";"5197741";"Polydora hoplura Claparède, 1868";"EXACT";"Polydora hoplura Claparède, 1868"
"337";"5197697";"Polydora nuchalis Woodwick, 1953";"EXACT";"Polydora nuchalis Woodwick, 1953"
"338";"5197686";"Polydora spongicola Berkeley & Berkeley, 1950";"EXACT";"Polydora spongicola Berkeley & Berkeley, 1950"
"339";"5197736";"Polydora websteri Hartman, 1943";"EXACT";"Polydora websteri Hartman, 1943"
"340";"2320679";"Prionospio anuncata Fauchald, 1972";"EXACT";"Prionospio anuncata Fauchald, 1972"
"341";"2320641";"Prionospio depauperata Imajima, 1990";"EXACT";"Prionospio depauperata Imajima, 1990"
"342";"2320707";"Prionospio krusadensis Fauvel, 1929";"EXACT";"Prionospio krusadensis Fauvel, 1929"
"343";"7771341";"Prionospio malmgreni Claparède, 1869";"EXACT";"Prionospio malmgreni Claparède, 1869"
"344";"2320696";"Prionospio paucipinnulata Blake & Kudenov, 1978";"EXACT";"Prionospio paucipinnulata Blake & Kudenov, 1978"
"345";"2320659";"Prionospio pulchra Imajima, 1990";"EXACT";"Prionospio pulchra Imajima, 1990"
"346";"2320618";"Prionospio pygmaeus Hartman, 1961";"EXACT";"Prionospio pygmaeus Hartman, 1961"
"347";"2320664";"Prionospio saccifera Mackie & Hartley, 1990";"EXACT";"Prionospio saccifera Mackie & Hartley, 1990"
"348";"2321218";"Prionospio sexoculata Augener, 1918";"EXACT";"Prionospio sexoculata Augener, 1918"
"349";"2320968";"Pseudopolydora achaeta Radashevsky & Hsieh, 2000";"EXACT";"Pseudopolydora achaeta Radashevsky & Hsieh, 2000"
"350";"2320973";"Pseudopolydora antennata (Claparède, 1869)";"EXACT";"Pseudopolydora antennata (Claparède, 1869)"
"351";"2320989";"Pseudopolydora corniculata Radashevsky & Hsieh, 2000";"EXACT";"Pseudopolydora corniculata Radashevsky & Hsieh, 2000"
"352";"2320969";"Pseudopolydora diopatra Hsieh, 1992";"EXACT";"Pseudopolydora diopatra Hsieh, 1992"
"353";"2320983";"Pseudopolydora kempi (Southern, 1921)";"EXACT";"Pseudopolydora kempi (Southern, 1921)"
"354";"2320993";"Pseudopolydora paucibranchiata (Okuda, 1937)";"EXACT";"Pseudopolydora paucibranchiata (Okuda, 1937)"
"355";"2321131";"Scolelepis squamata (O.F.Muller, 1806)";"EXACT";"Scolelepis squamata (O.F.Muller, 1806)"
"356";"7190107";"Spiophanes algidus Meissner, 2005";"EXACT";"Spiophanes algidus Meissner, 2005"
"357";"2321057";"Spiophanes bombyx (Claparède, 1870)";"EXACT";"Spiophanes bombyx (Claparède, 1870)"
"358";"2321343";"Streblospio benedicti Webster, 1879";"EXACT";"Streblospio benedicti Webster, 1879"
"359";"2321339";"Streblospio gynobranchiata Rice & Levin, 1998";"EXACT";"Streblospio gynobranchiata Rice & Levin, 1998"
"360";"2325845";"Alkmaria romijni Horst, 1919";"EXACT";"Alkmaria romijni Horst, 1919"
"361";"2323931";"Aphelochaeta marioni (Saint-Joseph, 1894)";"EXACT";"Aphelochaeta marioni (Saint-Joseph, 1894)"
"362";"2324001";"Chaetozone corona Berkeley & Berkeley, 1941";"EXACT";"Chaetozone corona Berkeley & Berkeley, 1941"
"363";"2324338";"Ctenodrilus serratus (Schmidt, 1857)";"EXACT";"Ctenodrilus serratus (Schmidt, 1857)"
"364";"7189658";"Daylithos parmatus (Grube, 1877)";"EXACT";"Daylithos parmatus (Grube, 1877)"
"365";"2325545";"Diplocirrus stopbowitzi Darbyshire & Mackie, 2009";"EXACT";"Diplocirrus stopbowitzi Darbyshire & Mackie, 2009"
"366";"2324127";"Dodecaceria capensis Day, 1961";"EXACT";"Dodecaceria capensis Day, 1961"
"367";"2324123";"Dodecaceria fewkesi Berkeley & Berkeley, 1954";"EXACT";"Dodecaceria fewkesi Berkeley & Berkeley, 1954"
"368";"5199161";"Hypania invalida (Grube, 1860)";"EXACT";"Hypania invalida (Grube, 1860)"
"369";"2325880";"Hypaniola kowalewskii (Grimm, 1927)";"EXACT";"Hypaniola kowalewskii (Grimm, 1927)"
"370";"9088686";"Kirkegaardia dorsobranchialis (Kirkegaard, 1959)";"EXACT";"Kirkegaardia dorsobranchialis (Kirkegaard, 1959)"
"371";"2325250";"Loimia medusa (Savigny, 1822)";"EXACT";"Loimia medusa (Savigny, 1822)"
"372";"5199192";"Melinna palmata Grube, 1870";"EXACT";"Melinna palmata Grube, 1870"
"373";"5199074";"Pherusa saldanha Day, 1961";"EXACT";"Pherusa saldanha Day, 1961"
"374";"2324609";"Pista unibranchia Day, 1963";"EXACT";"Pista unibranchia Day, 1963"
"375";"2324677";"Polycirrus twisti Potts, 1928";"EXACT";"Polycirrus twisti Potts, 1928"
"376";"2324104";"Protocirrineris chrysoderma (Claparède, 1868)";"EXACT";"Protocirrineris chrysoderma (Claparède, 1868)"
"377";"9465468";"Semiodera cinari Salazar-Vallejo, 2012";"EXACT";"Semiodera cinari Salazar-Vallejo, 2012"
"378";"9795553";"Sternaspis scutata (Ranzani, 1817)";"EXACT";"Sternaspis scutata (Ranzani, 1817)"
"379";"8423010";"Streblosoma comatus (Grube, 1859)";"EXACT";"Streblosoma comatus (Grube, 1859)"
"380";"6785145";"Stylarioides grubei Salazar-Vallejo, 2011";"EXACT";"Stylarioides grubei Salazar-Vallejo, 2011"
"381";"2325174";"Terebella ehrenbergi Gravier, 1906";"EXACT";"Terebella ehrenbergi Gravier, 1906"
"382";"2325189";"Terebella lapidaria Linnaeus, 1767";"EXACT";"Terebella lapidaria Linnaeus, 1767"
"383";"2324159";"Tharyx killariensis (Southern, 1914)";"EXACT";"Tharyx killariensis (Southern, 1914)"
"384";"2324085";"Timarete anchylochaeta (Schmarda, 1861)";"EXACT";"Timarete anchylochaeta (Schmarda, 1861)"
"385";"8070994";"Timarete caribous (Grube, 1859)";"EXACT";"Timarete caribous (Grube, 1859)"
"386";"2324091";"Timarete dasylophius (Marenzeller, 1879)";"EXACT";"Timarete dasylophius (Marenzeller, 1879)"
"387";"7737338";"Timarete punctata (Grube, 1859)";"EXACT";"Timarete punctata (Grube, 1859)"
"388";"4289012";"Aeolosoma headleyi Beddard, 1888";"EXACT";"Aeolosoma headleyi Beddard, 1888"
"389";"5197504";"Armandia intermedia Fauvel, 1902";"EXACT";"Armandia intermedia Fauvel, 1902"
"390";"2318141";"Barantolla lepte Hutchings, 1974";"EXACT";"Barantolla lepte Hutchings, 1974"
"391";"2318015";"Capitella capitata (Fabricius, 1780)";"EXACT";"Capitella capitata (Fabricius, 1780)"
"392";"2318009";"Capitella giardi (Mesnil, 1897)";"EXACT";"Capitella giardi (Mesnil, 1897)"
"393";"7190044";"Capitella jonesi (Hartman, 1959)";"EXACT";"Capitella jonesi (Hartman, 1959)"
"394";"2318168";"Capitellethus dispar (Ehlers, 1907)";"EXACT";"Capitellethus dispar (Ehlers, 1907)"
"395";"5197206";"Clymenella torquata (Leidy, 1855)";"EXACT";"Clymenella torquata (Leidy, 1855)"
"396";"2318655";"Cossura coasta Kitamori, 1960";"EXACT";"Cossura coasta Kitamori, 1960"
"397";"2317969";"Dasybranchus carneus Grube, 1870";"EXACT";"Dasybranchus carneus Grube, 1870"
"398";"5197090";"Heteromastus filiformis (Claparède, 1864)";"EXACT";"Heteromastus filiformis (Claparède, 1864)"
"399";"2318296";"Hyboscolex longiseta Schmarda, 1861";"EXACT";"Hyboscolex longiseta Schmarda, 1861"
"400";"2317981";"Leiocapitellides analis Hartmann-Schröder, 1960";"EXACT";"Leiocapitellides analis Hartmann-Schröder, 1960"
"401";"2318138";"Leiochrides australis Augener, 1914";"EXACT";"Leiochrides australis Augener, 1914"
"402";"2318049";"Mediomastus californiensis Hartman, 1944";"EXACT";"Mediomastus californiensis Hartman, 1944"
"403";"2318054";"Mediomastus capensis Day, 1961";"EXACT";"Mediomastus capensis Day, 1961"
"404";"2319527";"Metasychis gotoi (Izuka, 1902)";"EXACT";"Metasychis gotoi (Izuka, 1902)"
"405";"2320028";"Naineris setosa (Verrill, 1900)";"EXACT";"Naineris setosa (Verrill, 1900)"
"406";"2318164";"Neopseudocapitella brasiliensis Rullier & Amoureux, 1979";"EXACT";"Neopseudocapitella brasiliensis Rullier & Amoureux, 1979"
"407";"2318080";"Notomastus aberans Day, 1957";"EXACT";"Notomastus aberans Day, 1957"
"408";"7930958";"Notomastus mossambicus (Thomassin, 1970)";"EXACT";"Notomastus mossambicus (Thomassin, 1970)"
"409";"2319440";"Petaloproctus terricolus Quatrefages, 1866";"EXACT";"Petaloproctus terricolus Quatrefages, 1866"
"410";"8301794";"Rhodine loveni Malmgren, 1865";"EXACT";"Rhodine loveni Malmgren, 1865"
"411";"2318671";"Spinther japonicus Imajima & Hartman, 1964";"EXACT";"Spinther japonicus Imajima & Hartman, 1964"
"412";"2320407";"Travisia forbesii Johnston, 1840";"EXACT";"Travisia forbesii Johnston, 1840"
"413";"2141593";"Amaurobius ferox (Walckenaer, 1830)";"EXACT";"Amaurobius ferox (Walckenaer, 1830)"
"414";"2141617";"Amaurobius similis (Blackwall, 1861)";"EXACT";"Amaurobius similis (Blackwall, 1861)"
"415";"2154750";"Anyphaenoides octodentata (Schmidt, 1971)";"EXACT";"Anyphaenoides octodentata (Schmidt, 1971)"
"416";"2155454";"Anyphops stauntoni (Pocock, 1902)";"EXACT";"Anyphops stauntoni (Pocock, 1902)"
"417";"2134131";"Araeoncus humilis (Blackwall, 1841)";"EXACT";"Araeoncus humilis (Blackwall, 1841)"
"418";"2160133";"Araneus diadematus Clerck, 1758";"EXACT";"Araneus diadematus Clerck, 1758"
"419";"2160336";"Araneus thaddeus (Hentz, 1847)";"EXACT";"Araneus thaddeus (Hentz, 1847)"
"420";"2147172";"Arctosa perita (Latreille, 1799)";"EXACT";"Arctosa perita (Latreille, 1799)"
"421";"5170981";"Argiope appensa (Walckenaer, 1841)";"EXACT";"Argiope appensa (Walckenaer, 1841)"
"422";"5170994";"Argiope bruennichi (Scopoli, 1772)";"EXACT";"Argiope bruennichi (Scopoli, 1772)"
"423";"5170973";"Argiope trifasciata (Forsskål, 1775)";"EXACT";"Argiope trifasciata (Forsskål, 1775)"
"424";"5170728";"Argyrodes argentatus O.Pickard-Cambridge, 1880";"EXACT";"Argyrodes argentatus O.Pickard-Cambridge, 1880"
"425";"5170749";"Argyrodes argyrodes (Walckenaer, 1841)";"EXACT";"Argyrodes argyrodes (Walckenaer, 1841)"
"426";"2150089";"Artema atlanta Walckenaer, 1837";"EXACT";"Artema atlanta Walckenaer, 1837"
"427";"2177643";"Ascyltus pterygodes (L.Koch, 1865)";"EXACT";"Ascyltus pterygodes (L.Koch, 1865)"
"428";"9630379";"Attulus ammophilus (Thorell, 1875)";"EXACT";"Attulus ammophilus (Thorell, 1875)"
"429";"5170476";"Avicularia avicularia (Linnaeus, 1758)";"EXACT";"Avicularia avicularia (Linnaeus, 1758)"
"430";"2142987";"Badumna insignis (L.Koch, 1872)";"EXACT";"Badumna insignis (L.Koch, 1872)"
"431";"2142995";"Badumna longinqua (L.Koch, 1867)";"EXACT";"Badumna longinqua (L.Koch, 1867)"
"432";"2170317";"Bavia aericeps Simon, 1877";"EXACT";"Bavia aericeps Simon, 1877"
"433";"2153427";"Brachypelma vagans (Ausserer, 1875)";"EXACT";"Brachypelma vagans (Ausserer, 1875)"
"434";"7555806";"Brigittea civica (Lucas, 1850)";"EXACT";"Brigittea civica (Lucas, 1850)"
"435";"2133130";"Camillina elegans (Bryant, 1940)";"EXACT";"Camillina elegans (Bryant, 1940)"
"436";"2133158";"Camillina pulchra (Keyserling, 1891)";"EXACT";"Camillina pulchra (Keyserling, 1891)"
"437";"2156163";"Carniella brignolii Thaler & Steinberger, 1988";"EXACT";"Carniella brignolii Thaler & Steinberger, 1988"
"438";"2138915";"Centromerita bicolor (Blackwall, 1833)";"EXACT";"Centromerita bicolor (Blackwall, 1833)"
"439";"2158735";"Cercidia prominens (Westring, 1851)";"EXACT";"Cercidia prominens (Westring, 1851)"
"440";"2148660";"Cetonana laticeps (Canestrini, 1868)";"EXACT";"Cetonana laticeps (Canestrini, 1868)"
"441";"2164194";"Cheiracanthium furculatum Karsch, 1879";"EXACT";"Cheiracanthium furculatum Karsch, 1879"
"442";"2164133";"Cheiracanthium inclusum (Hentz, 1847)";"EXACT";"Cheiracanthium inclusum (Hentz, 1847)"
"443";"2164198";"Cheiracanthium mildei L.Koch, 1864";"EXACT";"Cheiracanthium mildei L.Koch, 1864"
"444";"2164158";"Cheiracanthium mordax L.Koch, 1866";"EXACT";"Cheiracanthium mordax L.Koch, 1866"
"445";"2144543";"Cicurina japonica (Simon, 1886)";"EXACT";"Cicurina japonica (Simon, 1886)"
"446";"2144233";"Clubiona alveolata L.Koch, 1873";"EXACT";"Clubiona alveolata L.Koch, 1873"
"447";"2143921";"Clubiona facilis O.Pickard-Cambridge, 1911";"EXACT";"Clubiona facilis O.Pickard-Cambridge, 1911"
